sender,timestamp,tokenized_message
MerttEka,2023-01-06 12:00:07+00:00,"['ክ', 'ደ', 'እደ', 'አጭ', 'ክያዎ', 'ፈፀ', 'ይ']"
MerttEka,2023-01-06 05:20:09+00:00,"['ከ', 'ያ', 'ይ', 'ፀጉዎ', 'ያው', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-06 03:57:39+00:00,[]
MerttEka,2023-01-06 03:56:30+00:00,"['የ', 'የፈዲ', 'ያ', 'እከ', 'ግ', 'አድ', 'ጊዜ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-05 17:13:17+00:00,[]
MerttEka,2023-01-05 17:11:22+00:00,"['የ', 'ጫ', 'ከይዝግ', 'የ', 'ጭ', 'አያያዝ', 'የ', 'ጠያ', 'ያው', 'ዕክ', 'ፃ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-05 11:06:28+00:00,[]
MerttEka,2023-01-05 11:04:46+00:00,"['ጅ', 'የ', 'ወገጃ', 'የ', 'አ', 'ዎ', 'ያ', 'ጨ', 'ይገድ', 'ኪ', 'ወ', 'ጣ', 'ወዘ', 'የ', 'ጅ', 'የ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-04 19:55:44+00:00,[]
MerttEka,2023-01-04 15:42:12+00:00,"['ዩ', 'የገ', 'ዓ', 'ጭ', 'ጥ', 'ከ', 'ይ', 'አይዝ', 'ጠ', 'ው', 'ጠካ', 'ዙ', 'ጊዜ', 'የገገ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-04 15:37:04+00:00,"['የጥ', 'ኪያ', 'ይ', 'የጠ', 'ይ', 'ክ', 'የይካ', 'እ', 'ክ', 'ዘጋጀአ', 'ኬክ', 'ኬክ', 'ጥ', 'ካ', 'የፈግ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-04 15:06:49+00:00,"['ዩ', 'የገ', 'ዓ', 'ዛ', 'ጣ', 'ወ', 'ዳ', 'ጭ', 'የይዝ', 'ክ', 'የጠ', 'የይ', 'ጣጠያ', 'ያው', 'እጀው', 'ያ', 'አያጥ', 'አ', 'ይዘዙ', 'ይግዙ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-04 13:03:16+00:00,"['ዩ', 'የገ', 'ዓ', 'የ', 'ጪያ', 'ግ', 'ይፈጫ', 'ይ', 'ይጠ', 'የይዝግ', 'የ', 'ጭ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-04 12:33:24+00:00,"['ዩ', 'የገ', 'ዓ', 'የው', 'ያ', 'ያፈ', 'ክዳ', 'የከፈ', 'የው', 'ኬ', 'ያው', 'ውጩ', 'ይካ', 'ወጡ', 'አየ', 'ይ', 'ይጠ', 'የገጠ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-03 16:21:25+00:00,"['ከ', 'የ', 'ኪዎ', 'የያደጉ', 'የይጫጫ', 'የይኩ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው']"
MerttEka,2023-01-02 12:58:37+00:00,[]
MerttEka,2023-01-02 12:58:37+00:00,"['ዩ', 'የገ', 'ዓ', 'ጋ', 'ጨጓ', 'ኩ', 'ከዶ', 'ውጥ', 'አድው', 'የፈጩ', 'ጥ', 'ዕ', 'ጭ', 'እ', 'ጥ', 'አ', 'ካ', 'ደ', 'ገዝው', 'የኩ', 'ፈጥው', 'ይግዙ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-01 16:02:33+00:00,[]
MerttEka,2023-01-01 16:01:30+00:00,"['ዩ', 'የገ', 'ዓ', 'አ', 'ኬክ', 'ፈጢ', 'ጨጨ', 'እ', 'ዋ', 'ዝግጅ', 'የፈግ', 'ይጠ', 'ዲያ', 'የጣድ', 'የይዝ', 'ጣድ', 'የይ', 'ጣጠያ', 'ያው', 'የ', 'የጥ', 'የካ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2023-01-01 07:35:17+00:00,[]
MerttEka,2023-01-01 05:13:44+00:00,[]
MerttEka,2023-01-01 05:13:19+00:00,"['ዩ', 'የገ', 'ዓ', 'ጣጣ', 'የ', 'ጫ', 'ከወ', 'ጎ', 'የ', 'ይጠ', 'እጂ', 'የይደድ', 'ኪ', 'ካ', 'ይ', 'የጠ', 'ኪ', 'ፅ', 'የጥ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-31 13:42:55+00:00,"['ዩ', 'የገ', 'ዓ', 'ኦጅ', 'ክ', 'ፀጉ', 'አይጎዳ', 'ጨያ', 'ያው', 'ከድ', 'ውጥ', 'የግ', 'ጅ', 'ገድ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-31 13:21:09+00:00,[]
MerttEka,2022-12-31 13:20:25+00:00,"['ዩ', 'የገ', 'ዓ', 'የጆ', 'ዕ', 'ጃ', 'ዲኮ', 'እያዳዳው', 'ዕ', 'አው', 'ዕድያው', 'ከ', 'አ', 'ይ', 'ፃ', 'የጥ', 'የ', 'ገ', 'የዳ', 'እ', 'ዕ', 'የ', 'ጥ', 'የጨ', 'የ', 'ጥያ', 'ፃያዎያ', 'ድጋይ', 'ይጠ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-31 13:15:43+00:00,"['ዩ', 'የገ', 'ዓ', 'የጆ', 'ዕ', 'ጃ', 'ዲኮ', 'እያዳዳው', 'ዕ', 'አው', 'ዕድያው', 'ከ', 'አ', 'ይ', 'ፃ', 'የጥ', 'የ', 'ገ', 'የዳ', 'እ', 'ዕ', 'የ', 'ጥ', 'የጨ', 'የ', 'ጥያ', 'ፃያዎያ', 'ድጋይ', 'ይጠ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-31 13:13:22+00:00,"['ዩ', 'የገ', 'ዓ', 'ገጣጣ', 'የኮክ', 'ጫ', 'የዝ', 'የያጥ', 'የከከ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 17:33:44+00:00,[]
MerttEka,2022-12-30 17:32:46+00:00,"['ዩ', 'የገ', 'ዓ', 'የጨ', 'ፃ', 'ያ', 'ድ', 'አዲ', 'ወዱ', 'እ', 'እከ', 'ወ', 'ፃ', 'የ', 'ጣ', 'ወ', 'ፃ', 'እ', 'እ', 'የጡ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 17:03:14+00:00,[]
MerttEka,2022-12-30 17:00:28+00:00,"['ዩ', 'የገ', 'ዓ', 'ኦጅ', 'ፀጉዎ', 'ጥው', 'ያደ', 'ፈጉ', 'አይ', 'ይፈ', 'የ', 'ፀጉዎ', 'እዳይ', 'ይ', 'ዕ', 'ያፈግዎ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 16:48:16+00:00,[]
MerttEka,2022-12-30 16:47:27+00:00,"['የጭ', 'ጠያ', 'ይ', 'ያገ', 'ከ', 'ጉ', 'ያው', 'ው', 'ጭ', 'ጥ', 'ያጥ', 'ጡጦ', 'እ', 'ጠ', 'ጭዎ', 'ጠ', 'ይፈጋ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 16:23:59+00:00,"['ዩ', 'የገ', 'ዓ', 'የድግየዓ', 'ጠጦ', 'ያ', 'የይዝ', 'ጆግ', 'የያ', 'ጠጫዎ', 'ከወ', 'ጭ', 'የ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 16:21:54+00:00,"['ዩ', 'የገ', 'ዓ', 'የድግየዓ', 'ጠጦ', 'ያ', 'የይዝ', 'ጆግ', 'የያ', 'ጠጫዎ', 'ከወ', 'ጭ', 'የ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 16:19:53+00:00,"['ዩ', 'የገ', 'ዓ', 'የድግ', 'ጠጦ', 'ያ', 'የይዝ', 'ጆግ', 'የያ', 'ጠጫዎ', 'ከወ', 'ጭ', 'የ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:46:03+00:00,"['ዩ', 'የገ', 'ዓ', 'ይጎ', 'አድ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'የ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:40:46+00:00,"['ዩ', 'የገ', 'ዓ', 'የጥ', 'ዳጫ', 'ጥ', 'ው', 'ያው', 'ገ', 'የገ', 'አዱ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:35:11+00:00,"['ዩ', 'የገ', 'ዓ', 'እጅግ', 'ጣ', 'ወ', 'እዎ', 'ካ', 'የያ', 'ጠ', 'ዙ', 'አ', 'የጠ', 'ወዳጅ', 'ዘድዎ', 'ጦ', 'ጡ', 'የያግ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:29:02+00:00,"['ዩ', 'የገ', 'ዓ', 'ከአየ', 'የ', 'ጫው', 'ጣ', 'ወ', 'ኪ', 'ዲዛይ', 'የያየ', 'ጠ', 'ያው', 'ድ', 'ወዳጅ', 'ዘድ', 'ጦ', 'የያኮ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:13:17+00:00,"['ዩ', 'የገ', 'ዓ', 'የገያ', 'ከይካ', 'የ', 'ኪ', 'ው', 'ወ', 'አዱ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-30 04:03:53+00:00,"['ዩ', 'የገ', 'ዓ', 'ው', 'ጠጥ', 'የያ', 'ጆጉ', 'ይይዛ', 'ጠጫዎ', 'አ', 'ከወ', 'ጭ', 'የ', 'ገዎ', 'የያ', 'የ', 'ያ', 'ጥ', 'ዕ', 'እዎ', 'ይገዎ', 'አያካ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 16:03:14+00:00,"['ዩ', 'የገ', 'ዓ', 'የፈ', 'ጠጦ', 'ያ', 'ጠጫ', 'አድ', 'ኪ', 'ጆግ', 'ጠጫ', 'ጭዎ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 11:30:57+00:00,[]
MerttEka,2022-12-29 08:32:33+00:00,"['ዩ', 'የገ', 'ዓ', 'ኦጅ', 'ድፁ', 'የይ', 'ጅ', 'የ', 'አዴ', 'ጅ', 'ከደገ', 'ደ', 'የ', 'ያየያ', 'ያው', 'ፀጉ', 'ፂ', 'ፅ', 'ውጣ', 'ጥ', 'እ', 'ድ', 'ደ', 'የ', 'የጆ', 'ፀጉ', 'ካከ', 'ጭ', 'ዳ', 'የይጎዳ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 04:57:06+00:00,"['ካውያ', 'ይ', 'የጠ', 'የያጥ', 'እ', 'የ', 'ዕክ', 'ፃ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 04:50:44+00:00,"['ዩ', 'የገ', 'ዓ', 'የጆ', 'ግ', 'ዘጋጀ', 'የፈግ', 'ከኩ', 'ገ', 'እከ', 'ዘዙ', 'ግ', 'ይፈጩ', 'ድ', 'ካ', 'ይ', 'ዝ', 'አካዶ', 'እ', 'ግ', 'ይፈጫ', 'ይ', 'ከጠ', 'ግድግዳ', 'ይ', 'ያይጣ', 'ኬ', 'ያው', 'ጆግ', 'የካ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 04:48:39+00:00,"['ዩ', 'የገ', 'ዓ', 'ይ', 'ይጠ', 'የ', 'ከከያ', 'የገጠ', 'ጥ', 'እ', 'እ', 'ያው', 'ጥ', 'ኪ', 'ዲዛይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-29 04:38:30+00:00,"['ዩ', 'የገ', 'ዓ', 'የገጠ', 'ጅ', 'ጊዜ', 'የጠ', 'ዕክ', 'ፃ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 19:50:52+00:00,[]
MerttEka,2022-12-28 19:21:41+00:00,[]
MerttEka,2022-12-28 19:17:12+00:00,"['ጋ', 'ጨጓ', 'ኩ', 'ከዶ', 'ውጥ', 'አድው', 'የፈጩ', 'ጥ', 'ዕ', 'አ', 'ካ', 'ደ', 'ገዝው', 'የኩ', 'ፈጥው', 'ይግዙ']"
MerttEka,2022-12-28 18:42:46+00:00,"['የይዙ', 'ድ', 'ኪ', 'ግይ', 'የያዪ', 'ድ', 'ከ', 'ክዳው', 'ጥ', 'ከክዳ', 'ጭዎ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 17:41:34+00:00,"['ዩ', 'የገ', 'ዓ']"
MerttEka,2022-12-28 15:35:47+00:00,[]
MerttEka,2022-12-28 15:34:55+00:00,"['የ', 'ጥ', 'ካዎ', 'ይ', 'ያፈግዎ', 'ይ', 'ጠ', 'ይ', 'የፅ', 'ዕዎ', 'የግ', 'ዕዎ', 'ኮክ', 'እ', 'አክዎ', 'ያጡ', 'ይ', 'ግድግዳ', 'አያፈግዎ', 'ከጠካ', 'እ', 'ክ', 'የ', 'እጥ', 'የ', 'የይዝግ', 'ጠጠያ', 'ክ', 'ያው', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 09:12:08+00:00,"['የድካዝ', 'ጪያ', 'ከ', 'ይ', 'ከ', 'ፃ', 'ከ', 'የ', 'እጄው', 'ጠካ', 'ከወ', 'ካድ', 'ክ', 'የ', 'የፃ', 'ግ', 'ጨ', 'ጭ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 04:07:42+00:00,[]
MerttEka,2022-12-28 04:07:42+00:00,"['የጫ', 'ጫየ', 'እ', 'ደጃው', 'የ', 'ዎ', 'ጠካ', 'ው', 'የያገ', 'ገጣጠያው', 'ካድ', 'የ', 'ጠካ', 'ክ', 'ደጃ', 'ጥድ', 'ጫ', 'የይዝ', 'ዚ', 'የዘጋ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ዲ', 'ይ', 'ከ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 04:07:09+00:00,"['የጫ', 'ጫ', 'ጥ', 'ደጃ', 'እ', 'የ', 'ጠካ', 'የ', 'ካድ', 'የ', 'ጠካ', 'ገጣጠያ', 'ክ', 'ዚ', 'ዘጋ', 'የ', 'ያጡ', 'አያጠ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'ዚ', 'ይኩ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'አ', 'ክያ', 'አዲ', 'አ', 'ካ', 'ይክዎ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ']"
MerttEka,2022-12-28 04:07:09+00:00,"['የጫ', 'ጫ', 'የ', 'ዎ', 'ደጃው', 'የ', 'ገጣጠያው', 'ካድ', 'የ', 'ጠካ', 'ክ', 'ደጃ', 'ጥድ', 'ጫ', 'የይዝ', 'ዚ', 'የዘጋ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው']"
